Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
2024-07-24 13:23:00,13:23:00,CNR8849470969,Success,CID829364,Bike,Koramangala,Cox Town,266,115,null,null,No,null,343,UPI,43,3.4,3.5,#NAME?
2024-07-23 23:32:00,23:32:00,CNR1562836266,Success,CID606360,Prime Plus,Kengeri,Kammanahalli,91,60,null,null,No,null,739,Cash,5,4.1,4.5,#NAME?
2024-07-20 19:26:00,19:26:00,CNR8100614526,Canceled by Driver,CID857403,Mini,BTM Layout,Hulimavu,null,null,null,Personal & Car related issue,null,null,838,null,0,null,null,#NAME?
2024-07-03 17:35:00,17:35:00,CNR3929279971,Canceled by Customer,CID158062,Prime SUV,Richmond Town,Chamarajpet,null,null,Driver is not moving towards pickup location,null,null,null,117,null,0,null,null,#NAME?
2024-07-29 11:11:00,11:11:00,CNR8928850037,Success,CID613969,Prime Sedan,KR Puram,Majestic,84,130,null,null,No,null,214,Cash,39,4,3.1,#NAME?
2024-07-28 12:47:00,12:47:00,CNR8536766202,Canceled by Driver,CID338263,Prime Sedan,Jayanagar,Langford Town,null,null,null,Customer related issue,null,null,143,null,0,null,null,#NAME?
2024-07-06 4:52:00,04:52:00,CNR7815199474,Canceled by Customer,CID970207,Prime Plus,Vijayanagar,Hebbal,null,null,Driver is not moving towards pickup location,null,null,null,255,null,0,null,null,#NAME?
2024-07-20 0:25:00,00:25:00,CNR9936238902,Driver Not Found,CID781224,Prime Plus,MG Road,Malleshwaram,null,null,null,null,null,null,251,null,0,null,null,#NAME?
2024-07-08 9:05:00,09:05:00,CNR2116588732,Success,CID610472,Mini,Tumkur Road,Varthur,175,70,null,null,No,null,275,UPI,43,3.1,3,#NAME?
2024-07-29 20:08:00,20:08:00,CNR2758668215,Canceled by Driver,CID652172,Prime Plus,Langford Town,Mysore Road,null,null,null,Customer was coughing/sick,null,null,979,null,0,null,null,#NAME?
2024-07-18 12:57:00,12:57:00,CNR9339638016,Success,CID151010,eBike,Bannerghatta Road,Ramamurthy Nagar,231,95,null,null,No,null,199,UPI,35,4.8,4,#NAME?
2024-07-28 18:57:00,18:57:00,CNR8503169272,Success,CID573342,Auto,Nagarbhavi,Rajarajeshwari Nagar,301,60,null,null,No,null,103,UPI,1,4.5,4,#NAME?
2024-07-08 14:53:00,14:53:00,CNR8767110726,Success,CID846430,Prime SUV,Cox Town,Marathahalli,42,65,null,null,No,null,172,Cash,2,4.4,4,#NAME?
2024-07-25 4:05:00,04:05:00,CNR8048459750,Canceled by Driver,CID313639,Prime Sedan,Jayanagar,MG Road,null,null,null,Personal & Car related issue,null,null,453,null,0,null,null,#NAME?
2024-07-30 23:48:00,23:48:00,CNR8727975392,Success,CID363419,Prime Sedan,KR Puram,Rajajinagar,161,25,null,null,No,null,1901,UPI,4,4,3.1,#NAME?
2024-07-04 13:08:00,13:08:00,CNR1444804461,Driver Not Found,CID162210,Bike,Magadi Road,Sahakar Nagar,null,null,null,null,null,null,936,null,0,null,null,#NAME?
2024-07-01 14:26:00,14:26:00,CNR8919912183,Success,CID663938,Prime Plus,JP Nagar,Yelahanka,154,35,null,null,No,null,188,Cash,45,4.4,3.3,#NAME?
2024-07-10 10:29:00,10:29:00,CNR1013857767,Success,CID150244,Auto,Peenya,Yeshwanthpur,175,65,null,null,No,null,155,UPI,19,4.8,4.4,#NAME?
2024-07-13 15:09:00,15:09:00,CNR5378738572,Success,CID909415,Bike,Tumkur Road,JP Nagar,84,110,null,null,No,null,795,Cash,5,5,3.3,#NAME?
2024-07-25 5:10:00,05:10:00,CNR9750977837,Driver Not Found,CID375804,Prime Plus,Devanahalli,Shantinagar,null,null,null,null,null,null,184,null,0,null,null,#NAME?
2024-07-25 2:08:00,02:08:00,CNR2825151997,Success,CID131051,Prime SUV,Yeshwanthpur,Indiranagar,175,35,null,null,No,null,462,UPI,8,4.5,3.9,#NAME?
2024-07-08 15:19:00,15:19:00,CNR5671815574,Success,CID322425,Auto,Hosur Road,Hennur,70,130,null,null,No,null,290,Cash,10,4.2,4.2,#NAME?
2024-07-17 4:03:00,04:03:00,CNR5042237038,Success,CID299930,eBike,Yeshwanthpur,Langford Town,77,110,null,null,No,null,109,UPI,43,4.3,3.6,#NAME?
2024-07-06 20:34:00,20:34:00,CNR7081595281,Success,CID908231,Bike,HSR Layout,Hennur,154,125,null,null,No,null,585,Debit Card,16,3.6,4.4,#NAME?
2024-07-30 23:07:00,23:07:00,CNR6496738301,Success,CID552467,Auto,Sarjapur Road,Yeshwanthpur,42,130,null,null,No,null,464,UPI,19,3.9,3.8,#NAME?
2024-07-12 16:43:00,16:43:00,CNR2708702694,Success,CID723397,Prime Plus,Peenya,Sahakar Nagar,259,70,null,null,No,null,2858,UPI,36,3.1,4.6,#NAME?
2024-07-24 11:16:00,11:16:00,CNR9616576509,Success,CID455314,Prime Sedan,Varthur,HSR Layout,203,110,null,null,No,null,136,Cash,3,4.2,3.3,#NAME?
2024-07-11 22:43:00,22:43:00,CNR8030544455,Success,CID474759,Prime Sedan,Frazer Town,Langford Town,42,125,null,null,No,null,401,Cash,14,4.5,3.7,#NAME?
2024-07-22 7:38:00,07:38:00,CNR9900597701,Driver Not Found,CID795172,Auto,Marathahalli,Devanahalli,null,null,null,null,null,null,238,null,0,null,null,#NAME?
2024-07-28 19:19:00,19:19:00,CNR3852287894,Canceled by Customer,CID275313,Prime SUV,Devanahalli,MG Road,null,null,Driver is not moving towards pickup location,null,null,null,653,null,0,null,null,#NAME?
2024-07-13 17:14:00,17:14:00,CNR7614940323,Success,CID747901,Auto,Chamarajpet,Devanahalli,42,30,null,null,No,null,166,Cash,18,3.9,3.2,#NAME?
2024-07-20 22:40:00,22:40:00,CNR3412349062,Success,CID335623,Mini,Devanahalli,RT Nagar,49,95,null,null,No,null,953,UPI,6,3.4,4.5,#NAME?
2024-07-18 11:09:00,11:09:00,CNR3725040313,Success,CID939840,eBike,Yeshwanthpur,Yeshwanthpur,203,145,null,null,No,null,252,Cash,28,4.8,4.1,#NAME?
2024-07-14 6:26:00,06:26:00,CNR4418402530,Success,CID749787,Prime Plus,Bellandur,HSR Layout,98,95,null,null,No,null,337,UPI,43,3.2,4.5,#NAME?
2024-07-04 21:04:00,21:04:00,CNR7220785949,Success,CID336549,Bike,Vijayanagar,Cox Town,140,105,null,null,No,null,481,UPI,8,4.8,3.4,#NAME?
2024-07-18 4:39:00,04:39:00,CNR2650534080,Success,CID197154,Prime Sedan,Padmanabhanagar,Shantinagar,252,115,null,null,No,null,314,Cash,5,4,3.1,#NAME?
2024-07-01 18:05:00,18:05:00,CNR5913566809,Canceled by Customer,CID286203,Mini,Jayanagar,Majestic,null,null,Driver is not moving towards pickup location,null,null,null,146,null,0,null,null,#NAME?
2024-07-27 17:51:00,17:51:00,CNR7821319221,Canceled by Driver,CID204986,Bike,HSR Layout,Marathahalli,null,null,null,Customer related issue,null,null,281,null,0,null,null,#NAME?
2024-07-07 23:49:00,23:49:00,CNR9749589902,Canceled by Customer,CID146477,Bike,Yeshwanthpur,Kadugodi,null,null,Driver is not moving towards pickup location,null,null,null,2337,null,0,null,null,#NAME?
2024-07-27 11:18:00,11:18:00,CNR9147278428,Canceled by Driver,CID346536,Mini,Banashankari,Richmond Town,null,null,null,Customer related issue,null,null,170,null,0,null,null,#NAME?
2024-07-19 7:47:00,07:47:00,CNR3378997289,Success,CID606697,Prime SUV,BTM Layout,BTM Layout,154,90,null,null,No,null,792,Cash,34,3.4,4.7,#NAME?
2024-07-12 9:31:00,09:31:00,CNR3312843902,Success,CID387059,Bike,Rajarajeshwari Nagar,Electronic City,84,145,null,null,No,null,606,Cash,14,4.2,4.6,#NAME?
2024-07-08 7:24:00,07:24:00,CNR8422569640,Success,CID467086,Auto,Sarjapur Road,KR Puram,224,40,null,null,No,null,233,Cash,3,4.3,3.1,#NAME?
2024-07-01 14:36:00,14:36:00,CNR7214861580,Canceled by Driver,CID825598,Auto,Majestic,MG Road,null,null,null,Personal & Car related issue,null,null,672,null,0,null,null,#NAME?
2024-07-12 4:25:00,04:25:00,CNR7716303793,Success,CID862164,Prime Plus,Hulimavu,Bellandur,77,125,null,null,No,null,1397,UPI,37,3.3,4.3,#NAME?
2024-07-25 12:44:00,12:44:00,CNR3380692832,Success,CID321984,Bike,Majestic,Ramamurthy Nagar,35,85,null,null,No,null,322,Cash,5,4,4.9,#NAME?
2024-07-02 1:21:00,01:21:00,CNR3548077398,Success,CID669433,Prime Plus,BTM Layout,Majestic,301,95,null,null,No,null,182,Cash,17,4.7,3.1,#NAME?
2024-07-13 12:28:00,12:28:00,CNR5730623619,Driver Not Found,CID922680,Prime Sedan,Cox Town,KR Puram,null,null,null,null,null,null,1171,null,0,null,null,#NAME?
2024-07-14 9:25:00,09:25:00,CNR4083575162,Canceled by Driver,CID289533,eBike,Yeshwanthpur,Electronic City,null,null,null,Customer related issue,null,null,424,null,0,null,null,#NAME?
2024-07-17 4:44:00,04:44:00,CNR5413329615,Success,CID645437,Mini,Richmond Town,Varthur,161,50,null,null,No,null,219,Cash,21,3.3,4.6,#NAME?
2024-07-15 21:36:00,21:36:00,CNR1552405092,Success,CID188373,Prime Plus,Bellandur,Rajarajeshwari Nagar,203,45,null,null,Yes,Customer Demand,150,Cash,42,4.9,4.2,#NAME?
2024-07-04 23:14:00,23:14:00,CNR4730469311,Success,CID854104,Prime Plus,Mysore Road,BTM Layout,182,100,null,null,No,null,307,UPI,7,3.8,4.7,#NAME?
2024-07-22 7:45:00,07:45:00,CNR9522509218,Canceled by Driver,CID559185,Auto,Kengeri,Chickpet,null,null,null,More than permitted people in there,null,null,395,null,0,null,null,#NAME?
2024-07-04 9:46:00,09:46:00,CNR7915325251,Canceled by Driver,CID998447,Bike,Indiranagar,Cox Town,null,null,null,Customer was coughing/sick,null,null,616,null,0,null,null,#NAME?
2024-07-28 20:28:00,20:28:00,CNR2849037513,Success,CID625690,Auto,Sarjapur Road,Hosur Road,91,110,null,null,No,null,307,UPI,10,4.9,4.7,#NAME?
2024-07-24 11:05:00,11:05:00,CNR9476132016,Driver Not Found,CID298033,Bike,Electronic City,Yelahanka,null,null,null,null,null,null,613,null,0,null,null,#NAME?
2024-07-16 4:43:00,04:43:00,CNR8667641262,Success,CID299720,Prime Plus,Kadugodi,Rajarajeshwari Nagar,287,55,null,null,No,null,130,UPI,6,3.1,4.3,#NAME?
2024-07-06 18:49:00,18:49:00,CNR9306335463,Success,CID108636,Prime Plus,Mysore Road,Rajajinagar,35,25,null,null,No,null,1381,UPI,38,4.3,3.8,#NAME?
2024-07-07 13:29:00,13:29:00,CNR8573786981,Canceled by Customer,CID695892,Prime Sedan,Hulimavu,Rajarajeshwari Nagar,null,null,Driver asked to cancel,null,null,null,271,null,0,null,null,#NAME?
2024-07-16 8:10:00,08:10:00,CNR3337062546,Success,CID555852,Prime Sedan,Bellandur,Whitefield,105,55,null,null,No,null,140,UPI,17,5,4.9,#NAME?
2024-07-03 8:50:00,08:50:00,CNR4933900060,Success,CID701299,Mini,Majestic,Tumkur Road,84,140,null,null,No,null,118,UPI,1,4.7,3.7,#NAME?
2024-07-23 12:00:00,12:00:00,CNR8522076702,Success,CID359960,Prime SUV,Indiranagar,Kammanahalli,210,115,null,null,No,null,416,UPI,48,3.9,4.7,#NAME?
2024-07-26 18:11:00,18:11:00,CNR3464181109,Canceled by Customer,CID113004,Prime SUV,MG Road,Tumkur Road,null,null,Change of plans,null,null,null,254,null,0,null,null,#NAME?
2024-07-22 3:06:00,03:06:00,CNR6291681191,Canceled by Driver,CID579136,Prime SUV,Basavanagudi,Majestic,null,null,null,Personal & Car related issue,null,null,1812,null,0,null,null,#NAME?
2024-07-10 0:31:00,00:31:00,CNR7151916573,Canceled by Driver,CID227510,eBike,Frazer Town,Padmanabhanagar,null,null,null,Customer related issue,null,null,482,null,0,null,null,#NAME?
2024-07-07 23:09:00,23:09:00,CNR4206926817,Driver Not Found,CID593876,eBike,Varthur,Kengeri,null,null,null,null,null,null,107,null,0,null,null,#NAME?
2024-07-11 20:07:00,20:07:00,CNR1673772207,Canceled by Driver,CID126862,Bike,Basavanagudi,Shantinagar,null,null,null,Personal & Car related issue,null,null,1074,null,0,null,null,#NAME?
2024-07-21 1:25:00,01:25:00,CNR1957629155,Success,CID862678,Auto,BTM Layout,Chamarajpet,147,50,null,null,No,null,166,UPI,10,4.3,3.2,#NAME?
2024-07-30 1:29:00,01:29:00,CNR5598157766,Success,CID987273,Prime Plus,JP Nagar,Majestic,189,85,null,null,Yes,Vehicle Breakdown,2553,Cash,39,3.7,4.7,#NAME?
2024-07-20 14:59:00,14:59:00,CNR3725081030,Canceled by Customer,CID275000,Mini,Kammanahalli,Rajarajeshwari Nagar,null,null,Driver is not moving towards pickup location,null,null,null,436,null,0,null,null,#NAME?
2024-07-29 3:46:00,03:46:00,CNR6732319514,Success,CID617147,Prime SUV,Bannerghatta Road,Tumkur Road,294,110,null,null,No,null,150,UPI,26,4.4,3.8,#NAME?
2024-07-20 10:25:00,10:25:00,CNR5219294798,Driver Not Found,CID240505,Bike,BTM Layout,Basavanagudi,null,null,null,null,null,null,655,null,0,null,null,#NAME?
2024-07-02 7:17:00,07:17:00,CNR8583099635,Canceled by Customer,CID227011,eBike,Nagarbhavi,Frazer Town,null,null,Driver is not moving towards pickup location,null,null,null,440,null,0,null,null,#NAME?
2024-07-22 12:53:00,12:53:00,CNR9658724868,Canceled by Customer,CID838865,Prime SUV,Basavanagudi,Peenya,null,null,Change of plans,null,null,null,192,null,0,null,null,#NAME?
2024-07-17 6:52:00,06:52:00,CNR9593629257,Success,CID978811,Mini,Varthur,Indiranagar,252,145,null,null,No,null,916,Cash,42,4.1,4.9,#NAME?
2024-07-05 14:53:00,14:53:00,CNR7227547531,Canceled by Customer,CID160241,Prime Plus,Peenya,JP Nagar,null,null,Driver asked to cancel,null,null,null,191,null,0,null,null,#NAME?
2024-07-06 18:10:00,18:10:00,CNR5229083029,Success,CID130559,Prime SUV,Hennur,Hulimavu,203,55,null,null,No,null,887,Cash,47,4.1,3.2,#NAME?
2024-07-08 5:44:00,05:44:00,CNR8379761808,Success,CID522887,Mini,Varthur,Rajajinagar,217,55,null,null,No,null,722,UPI,16,3.4,4.9,#NAME?
2024-07-06 9:24:00,09:24:00,CNR5967332953,Driver Not Found,CID419889,Mini,Cox Town,Bannerghatta Road,null,null,null,null,null,null,121,null,0,null,null,#NAME?
2024-07-16 22:18:00,22:18:00,CNR7585465601,Driver Not Found,CID826677,Prime Plus,Rajarajeshwari Nagar,Bannerghatta Road,null,null,null,null,null,null,445,null,0,null,null,#NAME?
2024-07-30 22:59:00,22:59:00,CNR2711037474,Success,CID153166,Prime Sedan,Hosur Road,Basavanagudi,217,25,null,null,Yes,Customer Demand,291,UPI,45,3.1,4,#NAME?
2024-07-21 18:51:00,18:51:00,CNR7884868776,Canceled by Customer,CID361489,eBike,Nagarbhavi,Ulsoor,null,null,Change of plans,null,null,null,177,null,0,null,null,#NAME?
2024-07-28 2:05:00,02:05:00,CNR8427552510,Success,CID336426,Mini,Hebbal,Ulsoor,105,130,null,null,Yes,Vehicle Breakdown,531,UPI,47,4.8,4.9,#NAME?
2024-07-26 15:24:00,15:24:00,CNR2477284809,Success,CID578863,Auto,MG Road,Whitefield,259,65,null,null,No,null,220,UPI,9,3.9,4.1,#NAME?
2024-07-04 11:10:00,11:10:00,CNR1987270764,Driver Not Found,CID160760,Prime Sedan,BTM Layout,Yeshwanthpur,null,null,null,null,null,null,822,null,0,null,null,#NAME?
2024-07-28 12:33:00,12:33:00,CNR9991767578,Success,CID548609,Bike,Hosur Road,Whitefield,112,40,null,null,No,null,1785,Cash,20,4.3,4.8,#NAME?
2024-07-16 21:54:00,21:54:00,CNR1619262139,Success,CID875620,Prime Sedan,Marathahalli,Shivajinagar,224,140,null,null,No,null,833,UPI,14,4.8,4.6,#NAME?
2024-07-10 13:00:00,13:00:00,CNR5918469582,Success,CID584101,Bike,Nagarbhavi,Peenya,259,60,null,null,No,null,483,Cash,40,3.4,3,#NAME?
2024-07-11 5:24:00,05:24:00,CNR5262695328,Success,CID546049,Auto,Chamarajpet,KR Puram,77,50,null,null,No,null,442,UPI,17,3.5,3.4,#NAME?
2024-07-05 17:58:00,17:58:00,CNR5944745895,Driver Not Found,CID429014,Mini,Kengeri,Basavanagudi,null,null,null,null,null,null,273,null,0,null,null,#NAME?
2024-07-28 10:32:00,10:32:00,CNR4223028796,Success,CID335024,Prime Plus,Tumkur Road,Chamarajpet,280,65,null,null,No,null,2776,Cash,5,3.9,3.3,#NAME?
2024-07-01 15:52:00,15:52:00,CNR7357106706,Success,CID550145,Prime Sedan,RT Nagar,Padmanabhanagar,210,120,null,null,No,null,343,Cash,44,4,4.6,#NAME?
2024-07-22 0:24:00,00:24:00,CNR8438181015,Canceled by Driver,CID831564,Prime SUV,HSR Layout,Banashankari,null,null,null,Personal & Car related issue,null,null,443,null,0,null,null,#NAME?
2024-07-28 7:19:00,07:19:00,CNR6828495021,Success,CID294519,eBike,Richmond Town,Vijayanagar,175,120,null,null,No,null,860,UPI,19,4.3,3.7,#NAME?
2024-07-05 17:58:00,17:58:00,CNR7785712122,Driver Not Found,CID905751,Prime SUV,Ulsoor,Koramangala,null,null,null,null,null,null,404,null,0,null,null,#NAME?
2024-07-29 1:37:00,01:37:00,CNR2572814657,Success,CID310584,eBike,Vijayanagar,Electronic City,196,50,null,null,Yes,Customer Demand,320,Cash,30,4.9,4.1,#NAME?
2024-07-11 9:53:00,09:53:00,CNR7460718488,Success,CID508352,Auto,MG Road,Hennur,280,45,null,null,No,null,1256,Cash,10,3.8,3.9,#NAME?
2024-07-20 13:18:00,13:18:00,CNR7908144950,Success,CID351780,Prime Plus,Sarjapur Road,Hebbal,245,60,null,null,No,null,233,Cash,7,5,4.9,#NAME?
2024-07-22 5:03:00,05:03:00,CNR7954226122,Success,CID163046,Prime Sedan,Whitefield,Rajajinagar,140,35,null,null,No,null,166,Cash,27,4,4.6,#NAME?
2024-07-24 23:55:00,23:55:00,CNR7822047273,Driver Not Found,CID485699,Bike,Ramamurthy Nagar,Shantinagar,null,null,null,null,null,null,272,null,0,null,null,#NAME?
2024-07-29 18:34:00,18:34:00,CNR5591437168,Canceled by Customer,CID363499,Prime SUV,Bannerghatta Road,Chamarajpet,null,null,Driver is not moving towards pickup location,null,null,null,149,null,0,null,null,#NAME?
2024-07-16 18:53:00,18:53:00,CNR3770681125,Success,CID806295,Mini,RT Nagar,Rajarajeshwari Nagar,224,80,null,null,No,null,478,UPI,47,4.3,3.4,#NAME?
2024-07-20 6:56:00,06:56:00,CNR7002408297,Success,CID229610,Mini,KR Puram,MG Road,49,90,null,null,No,null,331,Cash,40,3.3,4.1,#NAME?
2024-07-05 7:50:00,07:50:00,CNR2037436309,Success,CID417885,eBike,Hosur Road,Marathahalli,147,110,null,null,No,null,2349,UPI,19,4.2,3.6,#NAME?
2024-07-25 2:53:00,02:53:00,CNR8864937063,Success,CID219255,Mini,Majestic,Devanahalli,182,120,null,null,No,null,499,UPI,22,3.1,3.7,#NAME?
2024-07-09 15:21:00,15:21:00,CNR5039703496,Canceled by Driver,CID873642,Auto,Varthur,RT Nagar,null,null,null,Personal & Car related issue,null,null,199,null,0,null,null,#NAME?
2024-07-11 19:05:00,19:05:00,CNR3056029413,Success,CID484397,Auto,Yeshwanthpur,Indiranagar,140,45,null,null,No,null,323,Cash,19,4.3,4.2,#NAME?
2024-07-23 6:21:00,06:21:00,CNR4846063175,Success,CID938663,Prime Sedan,Basavanagudi,Langford Town,294,45,null,null,No,null,335,Cash,43,4.8,4.7,#NAME?
2024-07-23 9:09:00,09:09:00,CNR5991747197,Canceled by Driver,CID485283,Mini,Ramamurthy Nagar,Marathahalli,null,null,null,Personal & Car related issue,null,null,506,null,0,null,null,#NAME?
2024-07-08 22:44:00,22:44:00,CNR2035773420,Canceled by Customer,CID949175,Mini,Richmond Town,Banashankari,null,null,Wrong Address,null,null,null,229,null,0,null,null,#NAME?
2024-07-17 13:30:00,13:30:00,CNR9191885085,Canceled by Driver,CID997800,Mini,Richmond Town,Devanahalli,null,null,null,More than permitted people in there,null,null,2078,null,0,null,null,#NAME?
2024-07-09 12:42:00,12:42:00,CNR6114383516,Success,CID365741,Bike,Kammanahalli,Varthur,154,80,null,null,No,null,914,UPI,37,4.2,3.8,#NAME?
2024-07-03 6:33:00,06:33:00,CNR1482817983,Success,CID683733,Mini,Rajajinagar,Kadugodi,294,145,null,null,No,null,1785,Cash,45,4.1,4.3,#NAME?
2024-07-05 2:40:00,02:40:00,CNR9383792037,Canceled by Customer,CID156630,Mini,Sarjapur Road,Malleshwaram,null,null,Driver is not moving towards pickup location,null,null,null,540,null,0,null,null,#NAME?
2024-07-26 6:51:00,06:51:00,CNR1209419993,Driver Not Found,CID248754,Prime Plus,Sahakar Nagar,KR Puram,null,null,null,null,null,null,479,null,0,null,null,#NAME?
2024-07-09 6:07:00,06:07:00,CNR6489484620,Success,CID836424,eBike,Indiranagar,Yeshwanthpur,175,105,null,null,No,null,176,Cash,17,3.8,3.1,#NAME?
2024-07-19 10:28:00,10:28:00,CNR5906676399,Success,CID261240,Prime Sedan,Hennur,Chamarajpet,301,80,null,null,No,null,304,UPI,29,4.7,4.4,#NAME?
2024-07-05 19:28:00,19:28:00,CNR2234392280,Driver Not Found,CID463118,Bike,Ramamurthy Nagar,RT Nagar,null,null,null,null,null,null,926,null,0,null,null,#NAME?
2024-07-03 2:18:00,02:18:00,CNR3081573335,Canceled by Driver,CID239952,Prime Plus,Tumkur Road,Cox Town,null,null,null,Personal & Car related issue,null,null,291,null,0,null,null,#NAME?
2024-07-06 10:26:00,10:26:00,CNR8121815508,Success,CID641866,Prime SUV,Bannerghatta Road,Yeshwanthpur,224,25,null,null,No,null,444,UPI,12,4.3,3.2,#NAME?
2024-07-15 15:13:00,15:13:00,CNR8337838839,Success,CID342076,Prime SUV,Bannerghatta Road,Malleshwaram,287,100,null,null,No,null,478,UPI,30,3.5,4.6,#NAME?
2024-07-16 3:11:00,03:11:00,CNR9485617547,Success,CID557602,Bike,Shantinagar,Chamarajpet,63,60,null,null,No,null,375,Cash,14,4.8,3.7,#NAME?
2024-07-02 16:48:00,16:48:00,CNR1532737880,Success,CID529079,Auto,Bellandur,Shivajinagar,98,35,null,null,No,null,110,UPI,19,4.4,3.6,#NAME?
2024-07-08 22:34:00,22:34:00,CNR6772321511,Success,CID452043,Mini,Hosur Road,Bannerghatta Road,308,95,null,null,No,null,2038,Cash,44,3.7,4.1,#NAME?
2024-07-17 17:18:00,17:18:00,CNR8943122137,Driver Not Found,CID603345,eBike,Frazer Town,Bannerghatta Road,null,null,null,null,null,null,945,null,0,null,null,#NAME?
2024-07-24 2:01:00,02:01:00,CNR7970069145,Canceled by Driver,CID835733,Bike,MG Road,Indiranagar,null,null,null,Customer was coughing/sick,null,null,182,null,0,null,null,#NAME?
2024-07-15 20:28:00,20:28:00,CNR8310184356,Canceled by Driver,CID458894,Mini,RT Nagar,Malleshwaram,null,null,null,More than permitted people in there,null,null,1086,null,0,null,null,#NAME?
2024-07-27 20:23:00,20:23:00,CNR6412524209,Driver Not Found,CID228720,Auto,Malleshwaram,Hulimavu,null,null,null,null,null,null,234,null,0,null,null,#NAME?
2024-07-06 2:46:00,02:46:00,CNR6197231834,Success,CID427973,Mini,Kengeri,Sahakar Nagar,56,65,null,null,No,null,230,Credit Card,48,3.1,5,#NAME?
2024-07-13 16:28:00,16:28:00,CNR7369650027,Success,CID342212,eBike,Shantinagar,Malleshwaram,147,75,null,null,No,null,114,UPI,3,3.4,4.5,#NAME?
2024-07-24 18:44:00,18:44:00,CNR3504556232,Canceled by Customer,CID151677,Prime SUV,Marathahalli,Marathahalli,null,null,Wrong Address,null,null,null,495,null,0,null,null,#NAME?
2024-07-28 20:07:00,20:07:00,CNR4774858555,Success,CID175299,Auto,Richmond Town,Hennur,252,145,null,null,No,null,242,Cash,3,3.2,3.6,#NAME?
2024-07-30 21:10:00,21:10:00,CNR7583166422,Canceled by Customer,CID758396,Auto,Sarjapur Road,BTM Layout,null,null,Driver is not moving towards pickup location,null,null,null,267,null,0,null,null,#NAME?
2024-07-26 19:59:00,19:59:00,CNR3593853402,Success,CID674266,eBike,Shantinagar,RT Nagar,70,90,null,null,No,null,471,Cash,35,4.9,4.6,#NAME?
2024-07-03 23:13:00,23:13:00,CNR7099218160,Canceled by Driver,CID736682,Bike,Peenya,RT Nagar,null,null,null,Personal & Car related issue,null,null,398,null,0,null,null,#NAME?
2024-07-26 7:58:00,07:58:00,CNR1470679452,Success,CID959902,Mini,BTM Layout,BTM Layout,133,45,null,null,No,null,390,UPI,45,3.7,3.1,#NAME?
